,url,start,rel,end
436820,"Synonym,笛卡儿座标制,笛卡儿坐标制",笛卡儿座标制,Synonym,笛卡儿坐标制
436919,"Synonym,第二次汉字简化方案,二简",第二次汉字简化方案,Synonym,二简
436920,"Synonym,第二次汉字简化方案,二简",第二次汉字简化方案,Synonym,二简
436921,"Synonym,第二次汉字简化方案,二简",第二次汉字简化方案,Synonym,二简
436922,"Synonym,第二次汉字简化方案,二简",第二次汉字简化方案,Synonym,二简
436954,"Synonym,笻,筇",笻,Synonym,筇
436958,"Synonym,筃,茵",筃,Synonym,茵
436967,"Synonym,笔划,笔画",笔划,Synonym,笔画
436968,"Synonym,笔划,笔画",笔划,Synonym,笔画
437064,"Synonym,筊,珓",筊,Synonym,珓
437106,"Synonym,答讪,搭讪",答讪,Synonym,搭讪
437107,"Synonym,答讪,搭讪",答讪,Synonym,搭讪
437113,"Synonym,答讪,搭讪",答讪,Synonym,搭讪
437114,"Synonym,答讪,搭讪",答讪,Synonym,搭讪
437133,"Synonym,策画,策划",策画,Synonym,策划
437134,"Synonym,策画,策划",策画,Synonym,策划
437136,"Synonym,策画,策划",策画,Synonym,策划
437137,"Synonym,策画,策划",策画,Synonym,策划
437144,"Synonym,筞,策",筞,Synonym,策
437151,"Synonym,筦,管",筦,Synonym,管
437153,"Synonym,筩,筒",筩,Synonym,筒
437156,"Synonym,筯,箸",筯,Synonym,箸
437163,"Synonym,䇲,策",䇲,Synonym,策
437168,"Synonym,筵䜩,筵宴",筵䜩,Synonym,筵宴
437170,"Synonym,筷,筷子",筷,Synonym,筷子
437172,"Synonym,筷子,筷",筷子,Synonym,筷
437175,"Synonym,筹画,筹划",筹画,Synonym,筹划
437176,"Synonym,筹画,筹划",筹画,Synonym,筹划
437177,"Synonym,筹马,筹码",筹马,Synonym,筹码
437178,"Synonym,筹马,筹码",筹马,Synonym,筹码
437181,"Synonym,简炼,简练",简炼,Synonym,简练
437182,"Synonym,简炼,简练",简炼,Synonym,简练
437204,"Synonym,箒,帚",箒,Synonym,帚
437242,"Synonym,箠,棰",箠,Synonym,棰
437258,"Synonym,管委会,管理委员会",管委会,Synonym,管理委员会
437259,"Synonym,管委会,管理委员会",管委会,Synonym,管理委员会
437261,"Synonym,管委会,管理委员会",管委会,Synonym,管理委员会
437262,"Synonym,管委会,管理委员会",管委会,Synonym,管理委员会
437312,"Synonym,箫,排箫",箫,Synonym,排箫
437313,"Synonym,箫,排箫",箫,Synonym,排箫
437323,"Synonym,箭鱼,剑鱼",箭鱼,Synonym,剑鱼
437324,"Synonym,箭鱼,剑鱼",箭鱼,Synonym,剑鱼
437326,"Synonym,箭鱼,剑鱼",箭鱼,Synonym,剑鱼
437327,"Synonym,箭鱼,剑鱼",箭鱼,Synonym,剑鱼
437336,"Synonym,箴,针",箴,Synonym,针
437337,"Synonym,箴,针",箴,Synonym,针
437386,"Synonym,节足动物,节肢动物",节足动物,Synonym,节肢动物
437387,"Synonym,节足动物,节肢动物",节足动物,Synonym,节肢动物
437423,"Synonym,篇韵,玉篇",篇韵,Synonym,玉篇
437424,"Synonym,篇韵,玉篇",篇韵,Synonym,玉篇
437492,"Synonym,篭,笼",篭,Synonym,笼
437494,"Synonym,篭,笼",篭,Synonym,笼
437496,"Synonym,篲,彗",篲,Synonym,彗
437508,"Synonym,篹,匴",篹,Synonym,匴
437510,"Synonym,篹,纂",篹,Synonym,纂
437531,"Synonym,簒,篡",簒,Synonym,篡
437553,"Synonym,演示文稿,简报",演示文稿,Synonym,简报
437563,"Synonym,简易爆炸设备,简易爆炸装置",简易爆炸设备,Synonym,简易爆炸装置
437570,"Synonym,简炼,简练",简炼,Synonym,简练
437571,"Synonym,简炼,简练",简炼,Synonym,简练
437590,"Synonym,短信,简讯",短信,Synonym,简讯
437612,"Synonym,箫,排箫",箫,Synonym,排箫
437613,"Synonym,箫,排箫",箫,Synonym,排箫
437616,"Synonym,簮,簪",簮,Synonym,簪
437690,"Synonym,筹划,筹画",筹划,Synonym,筹画
437700,"Synonym,筹马,筹码",筹马,Synonym,筹码
437702,"Synonym,筹马,筹码",筹马,Synonym,筹码
437706,"Synonym,籐,藤",籐,Synonym,藤
437707,"Synonym,籑,撰",籑,Synonym,撰
437709,"Synonym,籑,馔",籑,Synonym,馔
437710,"Synonym,籑,馔",籑,Synonym,馔
437711,"Synonym,籒,籀",籒,Synonym,籀
437715,"Synonym,籖,签",籖,Synonym,签
437716,"Synonym,籖,签",籖,Synonym,签
437722,"Synonym,籝,籯",籝,Synonym,籯
437735,"Synonym,籢,奁",籢,Synonym,奁
437736,"Synonym,籢,奁",籢,Synonym,奁
437748,"Synonym,籭,筛",籭,Synonym,筛
437749,"Synonym,籭,筛",籭,Synonym,筛
437824,"Synonym,粃,秕",粃,Synonym,秕
437825,"Synonym,粇,糠",粇,Synonym,糠
437864,"Synonym,粋,粹",粋,Synonym,粹
437883,"Synonym,粗卤,粗鲁",粗卤,Synonym,粗鲁
437884,"Synonym,粗卤,粗鲁",粗卤,Synonym,粗鲁
437924,"Synonym,粗卤,粗鲁",粗卤,Synonym,粗鲁
437925,"Synonym,粗卤,粗鲁",粗卤,Synonym,粗鲁
437928,"Synonym,粘,黏",粘,Synonym,黏
437937,"Synonym,粘贴,黏贴",粘贴,Synonym,黏贴
437938,"Synonym,粘贴,黏贴",粘贴,Synonym,黏贴
437939,"Synonym,粘贴,黏贴",粘贴,Synonym,黏贴
437940,"Synonym,粘贴,黏贴",粘贴,Synonym,黏贴
437943,"Synonym,粚,黐",粚,Synonym,黐
437945,"Synonym,粛,肃",粛,Synonym,肃
437946,"Synonym,粛,肃",粛,Synonym,肃
437952,"Synonym,粤拼,粤语拼音",粤拼,Synonym,粤语拼音
437953,"Synonym,粤拼,粤语拼音",粤拼,Synonym,粤语拼音
437959,"Synonym,粦,磷",粦,Synonym,磷
437960,"Synonym,粧,妆",粧,Synonym,妆
437961,"Synonym,粧,妆",粧,Synonym,妆
437964,"Synonym,粬,曲",粬,Synonym,曲
437965,"Synonym,粰,稃",粰,Synonym,稃
437977,"Synonym,粤拼,粤语拼音",粤拼,Synonym,粤语拼音
437978,"Synonym,粤拼,粤语拼音",粤拼,Synonym,粤语拼音
437985,"Synonym,粺,稗",粺,Synonym,稗
438090,"Synonym,精练,精炼",精练,Synonym,精炼
438091,"Synonym,精练,精炼",精练,Synonym,精炼
438094,"Synonym,精练,精炼",精练,Synonym,精炼
438095,"Synonym,精练,精炼",精练,Synonym,精炼
438130,"Synonym,糆,面",糆,Synonym,面
438131,"Synonym,糆,面",糆,Synonym,面
438205,"Synonym,糜费,靡费",糜费,Synonym,靡费
438206,"Synonym,糜费,靡费",糜费,Synonym,靡费
438207,"Synonym,糜费,靡费",糜费,Synonym,靡费
438208,"Synonym,糜费,靡费",糜费,Synonym,靡费
438232,"Synonym,糟踏,糟蹋",糟踏,Synonym,糟蹋
438239,"Synonym,糠秕,秕糠",糠秕,Synonym,秕糠
438243,"Synonym,糢糊,模糊",糢糊,Synonym,模糊
438263,"Synonym,糨糊,浆糊",糨糊,Synonym,浆糊
438264,"Synonym,糨糊,浆糊",糨糊,Synonym,浆糊
438267,"Synonym,糭,粽",糭,Synonym,粽
438286,"Synonym,𫄙,纠",𫄙,Synonym,纠
438287,"Synonym,𫄙,纠",𫄙,Synonym,纠
438333,"Synonym,纪录,记录",纪录,Synonym,记录
438334,"Synonym,纪录,记录",纪录,Synonym,记录
438343,"Synonym,约但,约旦",约但,Synonym,约旦
438345,"Synonym,约但,约旦",约但,Synonym,约旦
438346,"Synonym,约但河,约旦河",约但河,Synonym,约旦河
438348,"Synonym,约但河,约旦河",约但河,Synonym,约旦河
438361,"Synonym,约定信息速率,约定资讯速率",约定信息速率,Synonym,约定资讯速率
438363,"Synonym,约摸,约莫",约摸,Synonym,约莫
438365,"Synonym,约摸,约莫",约摸,Synonym,约莫
438404,"Synonym,约翰参书,约翰三书",约翰参书,Synonym,约翰三书
438405,"Synonym,约翰参书,约翰三书",约翰参书,Synonym,约翰三书
438407,"Synonym,约翰壹书,约翰一书",约翰壹书,Synonym,约翰一书
438408,"Synonym,约翰壹书,约翰一书",约翰壹书,Synonym,约翰一书
438412,"Synonym,约翰贰书,约翰二书",约翰贰书,Synonym,约翰二书
438413,"Synonym,约翰贰书,约翰二书",约翰贰书,Synonym,约翰二书
438636,"Synonym,红通,红色通缉令",红通,Synonym,红色通缉令
438637,"Synonym,红通,红色通缉令",红通,Synonym,红色通缉令
438639,"Synonym,红通通,红彤彤",红通通,Synonym,红彤彤
438640,"Synonym,红通通,红彤彤",红通通,Synonym,红彤彤
438709,"Synonym,纹风不动,文风不动",纹风不动,Synonym,文风不动
438710,"Synonym,纹风不动,文风不动",纹风不动,Synonym,文风不动
438752,"Synonym,纳粹份子,纳粹分子",纳粹份子,Synonym,纳粹分子
438802,"Synonym,新西兰,纽西兰",新西兰,Synonym,纽西兰
438819,"Synonym,纯朴,淳朴",纯朴,Synonym,淳朴
438820,"Synonym,纯朴,淳朴",纯朴,Synonym,淳朴
438845,"Synonym,纯碱,碳酸钠",纯碱,Synonym,碳酸钠
438846,"Synonym,纯碱,碳酸钠",纯碱,Synonym,碳酸钠
438932,"Synonym,纭纭,芸芸",纭纭,Synonym,芸芸
438933,"Synonym,纴,纫",纴,Synonym,纫
438934,"Synonym,纴,纫",纴,Synonym,纫
438984,"Synonym,索,索马里",索,Synonym,索马里
438985,"Synonym,索,索马里",索,Synonym,索马里
438988,"Synonym,索具设备,索具装置",索具设备,Synonym,索具装置
439026,"Synonym,索马利,索马里",索马利,Synonym,索马里
439028,"Synonym,索马利,索马里",索马利,Synonym,索马里
439029,"Synonym,索马里,索马利亚",索马里,Synonym,索马利亚
439033,"Synonym,索马里亚,索马里",索马里亚,Synonym,索马里
439034,"Synonym,索马里亚,索马利亚",索马里亚,Synonym,索马利亚
439036,"Synonym,索马利,索马里",索马利,Synonym,索马里
439037,"Synonym,索马利,索马里",索马利,Synonym,索马里
439040,"Synonym,索马里亚,索马里",索马里亚,Synonym,索马里
439041,"Synonym,索马里亚,索马利亚",索马里亚,Synonym,索马利亚
439042,"Synonym,紥,扎",紥,Synonym,扎
439043,"Synonym,紥,扎",紥,Synonym,扎
439044,"Synonym,紧巴,紧巴巴",紧巴,Synonym,紧巴巴
439045,"Synonym,紧巴,紧巴巴",紧巴,Synonym,紧巴巴
439076,"Synonym,紫禁城,故宫",紫禁城,Synonym,故宫
439077,"Synonym,紫禁城,故宫",紫禁城,Synonym,故宫
439130,"Synonym,累坠,累赘",累坠,Synonym,累赘
439131,"Synonym,累坠,累赘",累坠,Synonym,累赘
439134,"Synonym,累坠,累赘",累坠,Synonym,累赘
439135,"Synonym,累坠,累赘",累坠,Synonym,累赘
439308,"Synonym,组合音响,音响",组合音响,Synonym,音响
439309,"Synonym,组合音响,音响",组合音响,Synonym,音响
439312,"Synonym,组委,组织委员会",组委,Synonym,组织委员会
439314,"Synonym,组委,组织委员会",组委,Synonym,组织委员会
439323,"Synonym,组织委员会,组委",组织委员会,Synonym,组委
439324,"Synonym,组织委员会,组委",组织委员会,Synonym,组委
439346,"Synonym,経,经",経,Synonym,经
439347,"Synonym,経,经",経,Synonym,经
439348,"Synonym,𫟃,纴",𫟃,Synonym,纴
439350,"Synonym,𫟃,纴",𫟃,Synonym,纴
439353,"Synonym,絏,绁",絏,Synonym,绁
439354,"Synonym,絏,绁",絏,Synonym,绁
439381,"Synonym,结帐,结账",结帐,Synonym,结账
439383,"Synonym,结帐,结账",结帐,Synonym,结账
439449,"Synonym,结账,结帐",结账,Synonym,结帐
439450,"Synonym,结账,结帐",结账,Synonym,结帐
439480,"Synonym,绝境,绝望的境地",绝境,Synonym,绝望的境地
439482,"Synonym,绝境,绝望的境地",绝境,Synonym,绝望的境地
439541,"Synonym,絚,緪",絚,Synonym,緪
439545,"Synonym,绦纶,涤纶",绦纶,Synonym,涤纶
439546,"Synonym,绦纶,涤纶",绦纶,Synonym,涤纶
439552,"Synonym,绔,裤",绔,Synonym,裤
439553,"Synonym,绔,裤",绔,Synonym,裤
439587,"Synonym,给与,给予",给与,Synonym,给予
439589,"Synonym,给与,给予",给与,Synonym,给予
439600,"Synonym,絫,累",絫,Synonym,累
439641,"Synonym,统战部,统一战线工作部",统战部,Synonym,统一战线工作部
439642,"Synonym,统战部,统一战线工作部",统战部,Synonym,统一战线工作部
439649,"Synonym,统汉字,中日韩统一表意文本",统汉字,Synonym,中日韩统一表意文本
439650,"Synonym,统汉字,中日韩统一表意文本",统汉字,Synonym,中日韩统一表意文本
439708,"Synonym,丝路,丝绸之路",丝路,Synonym,丝绸之路
439710,"Synonym,丝路,丝绸之路",丝路,Synonym,丝绸之路
439716,"Synonym,絵,绘",絵,Synonym,绘
439717,"Synonym,絵,绘",絵,Synonym,绘
439722,"Synonym,絻,冕",絻,Synonym,冕
439740,"Synonym,綂,统",綂,Synonym,统
439742,"Synonym,綂,统",綂,Synonym,统
439777,"Synonym,经,经济",经,Synonym,经济
439779,"Synonym,经,经济",经,Synonym,经济
439794,"Synonym,经合,经济合作与发展组织",经合,Synonym,经济合作与发展组织
439796,"Synonym,经合,经济合作与发展组织",经合,Synonym,经济合作与发展组织
439797,"Synonym,经合组织,经济合作与发展组织",经合组织,Synonym,经济合作与发展组织
439799,"Synonym,经合组织,经济合作与发展组织",经合组织,Synonym,经济合作与发展组织
439826,"Synonym,经济协力开发机构,经济合作与发展组织",经济协力开发机构,Synonym,经济合作与发展组织
439828,"Synonym,经济协力开发机构,经济合作与发展组织",经济协力开发机构,Synonym,经济合作与发展组织
439830,"Synonym,经济合作与发展组织,经合组织",经济合作与发展组织,Synonym,经合组织
439831,"Synonym,经济合作与发展组织,经合组织",经济合作与发展组织,Synonym,经合组织
439895,"Synonym,綗,䌹",綗,Synonym,䌹
439896,"Synonym,綗,䌹",綗,Synonym,䌹
439899,"Synonym,綘,缝",綘,Synonym,缝
439900,"Synonym,綘,缝",綘,Synonym,缝
439902,"Synonym,継,继",継,Synonym,继
439903,"Synonym,継,继",継,Synonym,继
439905,"Synonym,続,续",続,Synonym,续
439906,"Synonym,続,续",続,Synonym,续
439916,"Synonym,综合服务数字网络,综合服务数位网络",综合服务数字网络,Synonym,综合服务数位网络
439953,"Synonym,绿旗兵,绿营",绿旗兵,Synonym,绿营
439955,"Synonym,绿旗兵,绿营",绿旗兵,Synonym,绿营
440028,"Synonym,维,维吾尔",维,Synonym,维吾尔
440030,"Synonym,维,维吾尔",维,Synonym,维吾尔
440062,"Synonym,维它命,维他命",维它命,Synonym,维他命
440063,"Synonym,维它命,维他命",维它命,Synonym,维他命
440069,"Synonym,佛得角,维德角",佛得角,Synonym,维德角
440083,"Synonym,维新运动,戊戌变法",维新运动,Synonym,戊戌变法
440084,"Synonym,维新运动,百日维新",维新运动,Synonym,百日维新
440085,"Synonym,维族,维吾尔族",维族,Synonym,维吾尔族
440086,"Synonym,维族,维吾尔族",维族,Synonym,维吾尔族
440091,"Synonym,维港,维多利亚港",维港,Synonym,维多利亚港
440092,"Synonym,维港,维多利亚港",维港,Synonym,维多利亚港
440100,"Synonym,维生,维持生活",维生,Synonym,维持生活
440101,"Synonym,维生,维持生活",维生,Synonym,维持生活
440133,"Synonym,网吧,网咖",网吧,Synonym,网咖
440149,"Synonym,网特,网络特工",网特,Synonym,网络特工
440151,"Synonym,网特,网络特工",网特,Synonym,网络特工
440181,"Synonym,网络日记,博客",网络日记,Synonym,博客
440211,"Synonym,网志,博客",网志,Synonym,博客
440216,"Synonym,网络,网路",网络,Synonym,网路
440217,"Synonym,网络操作系统,网路作业系统",网络操作系统,Synonym,网路作业系统
440218,"Synonym,网络平台,网路平台",网络平台,Synonym,网路平台
440219,"Synonym,网络应用,网路应用",网络应用,Synonym,网路应用
440220,"Synonym,网络服务,网路服务",网络服务,Synonym,网路服务
440221,"Synonym,网络架构,网路架构",网络架构,Synonym,网路架构
440222,"Synonym,网络特务,网路特务",网络特务,Synonym,网路特务
440223,"Synonym,网络环境,网路环境",网络环境,Synonym,网路环境
440224,"Synonym,网络节点,网路节点",网络节点,Synonym,网路节点
440225,"Synonym,网络节点接口,网路节点接口",网络节点接口,Synonym,网路节点接口
440226,"Synonym,网络链接层,网路链接层",网络链接层,Synonym,网路链接层
440228,"Synonym,网游,网络游戏",网游,Synonym,网络游戏
440230,"Synonym,网游,网络游戏",网游,Synonym,网络游戏
440231,"Synonym,网银,网上银行",网银,Synonym,网上银行
440232,"Synonym,网银,网上银行",网银,Synonym,网上银行
440240,"Synonym,互联网,网际网路",互联网,Synonym,网际网路
440249,"Synonym,缀,辍",缀,Synonym,辍
440250,"Synonym,缀,辍",缀,Synonym,辍
440256,"Synonym,彩,䌽",彩,Synonym,䌽
440291,"Synonym,绰,焯",绰,Synonym,焯
440312,"Synonym,绵联,绵连",绵联,Synonym,绵连
440314,"Synonym,绵联,绵连",绵联,Synonym,绵连
440337,"Synonym,紧巴,紧巴巴",紧巴,Synonym,紧巴巴
440338,"Synonym,紧巴,紧巴巴",紧巴,Synonym,紧巴巴
440388,"Synonym,𦈏,缗",𦈏,Synonym,缗
440389,"Synonym,𦈏,缗",𦈏,Synonym,缗
440391,"Synonym,総,总",総,Synonym,总
440393,"Synonym,総,总",総,Synonym,总
440394,"Synonym,緐,繁",緐,Synonym,繁
440403,"Synonym,緖,绪",緖,Synonym,绪
440405,"Synonym,緖,绪",緖,Synonym,绪
440413,"Synonym,在线,线上",在线,Synonym,线上
440414,"Synonym,在线查找,线上查询",在线查找,Synonym,线上查询
440446,"Synonym,緜,绵",緜,Synonym,绵
440447,"Synonym,緜,绵",緜,Synonym,绵
440480,"Synonym,𫄬,绁",𫄬,Synonym,绁
440482,"Synonym,𫄬,绁",𫄬,Synonym,绁
440483,"Synonym,緥,褓",緥,Synonym,褓
440519,"Synonym,编者案,编者按",编者案,Synonym,编者按
440520,"Synonym,编者案,编者按",编者案,Synonym,编者按
440550,"Synonym,缓急轻重,轻重缓急",缓急轻重,Synonym,轻重缓急
440551,"Synonym,缓急轻重,轻重缓急",缓急轻重,Synonym,轻重缓急
440568,"Synonym,緫,总",緫,Synonym,总
440570,"Synonym,緫,总",緫,Synonym,总
440605,"Synonym,縁,缘",縁,Synonym,缘
440607,"Synonym,縁,缘",縁,Synonym,缘
440608,"Synonym,縂,总",縂,Synonym,总
440610,"Synonym,縂,总",縂,Synonym,总
440613,"Synonym,縄,绳",縄,Synonym,绳
440614,"Synonym,縄,绳",縄,Synonym,绳
440627,"Synonym,绉褶,皱褶",绉褶,Synonym,皱褶
440628,"Synonym,绉褶,皱褶",绉褶,Synonym,皱褶
440660,"Synonym,縦,纵",縦,Synonym,纵
440661,"Synonym,縦,纵",縦,Synonym,纵
440688,"Synonym,缩多氨酸,多肽",缩多氨酸,Synonym,多肽
440698,"Synonym,缩进,缩排",缩进,Synonym,缩排
440703,"Synonym,缩氨酸,肽",缩氨酸,Synonym,肽
440726,"Synonym,纵座标,纵坐标",纵座标,Synonym,纵坐标
440734,"Synonym,纵横,合纵连横",纵横,Synonym,合纵连横
440735,"Synonym,纵横,合纵连横",纵横,Synonym,合纵连横
440854,"Synonym,总编,总编辑",总编,Synonym,总编辑
440855,"Synonym,总编,总编辑",总编,Synonym,总编辑
440879,"Synonym,总领馆,总领事馆",总领馆,Synonym,总领事馆
440881,"Synonym,总领馆,总领事馆",总领馆,Synonym,总领事馆
440896,"Synonym,繁,繁体",繁,Synonym,繁体
440897,"Synonym,繁,繁体",繁,Synonym,繁体
440898,"Synonym,繁冗,烦冗",繁冗,Synonym,烦冗
440899,"Synonym,繁冗,烦冗",繁冗,Synonym,烦冗
440936,"Synonym,绷巴吊拷,绷扒吊拷",绷巴吊拷,Synonym,绷扒吊拷
440938,"Synonym,绷巴吊拷,绷扒吊拷",绷巴吊拷,Synonym,绷扒吊拷
440947,"Synonym,缪,穆",缪,Synonym,穆
440948,"Synonym,缪,缭",缪,Synonym,缭
440950,"Synonym,缪,缭",缪,Synonym,缭
440951,"Synonym,缪,谬",缪,Synonym,谬
440952,"Synonym,缪,谬",缪,Synonym,谬
440954,"Synonym,缪思,缪斯",缪思,Synonym,缪斯
440956,"Synonym,缪思,缪斯",缪思,Synonym,缪斯
440961,"Synonym,繊,纤",繊,Synonym,纤
440962,"Synonym,繊,纤",繊,Synonym,纤
440963,"Synonym,繋,系",繋,Synonym,系
440965,"Synonym,繋,系",繋,Synonym,系
440989,"Synonym,繖,伞",繖,Synonym,伞
440990,"Synonym,繖,伞",繖,Synonym,伞
441033,"Synonym,繦,襁",繦,Synonym,襁
441037,"Synonym,绳墨,墨斗",绳墨,Synonym,墨斗
441112,"Synonym,纂,缵",纂,Synonym,缵
441113,"Synonym,纂,缵",纂,Synonym,缵
441121,"Synonym,纉,缵",纉,Synonym,缵
441122,"Synonym,纉,缵",纉,Synonym,缵
441148,"Synonym,纎,纤",纎,Synonym,纤
441149,"Synonym,纎,纤",纎,Synonym,纤
441168,"Synonym,纒,缠",纒,Synonym,缠
441170,"Synonym,纒,缠",纒,Synonym,缠
441222,"Synonym,红通,红色通缉令",红通,Synonym,红色通缉令
441223,"Synonym,红通,红色通缉令",红通,Synonym,红色通缉令
441224,"Synonym,红通通,红彤彤",红通通,Synonym,红彤彤
441225,"Synonym,红通通,红彤彤",红通通,Synonym,红彤彤
441226,"Synonym,约但,约旦",约但,Synonym,约旦
441227,"Synonym,约但,约旦",约但,Synonym,约旦
441228,"Synonym,约但河,约旦河",约但河,Synonym,约旦河
441229,"Synonym,约但河,约旦河",约但河,Synonym,约旦河
441230,"Synonym,约摸,约莫",约摸,Synonym,约莫
441231,"Synonym,约摸,约莫",约摸,Synonym,约莫
441232,"Synonym,约翰参书,约翰三书",约翰参书,Synonym,约翰三书
441233,"Synonym,约翰参书,约翰三书",约翰参书,Synonym,约翰三书
441234,"Synonym,约翰壹书,约翰一书",约翰壹书,Synonym,约翰一书
441235,"Synonym,约翰壹书,约翰一书",约翰壹书,Synonym,约翰一书
441236,"Synonym,约翰贰书,约翰二书",约翰贰书,Synonym,约翰二书
